file_number,message_id,title,author,author_link,author_id
634958,message #1228506,Status Bar with Progress Bar example,Filipe Lopes,index.php?t=usrinfo&id=185738&,185738
634964,message #1228515,[Acceleo] Standalone,Joe I,index.php?t=usrinfo&id=172036&,172036
634966,message #1228517,Eclipse crashes after few minutes,Angelo Neuschitzer,index.php?t=usrinfo&id=185741&,185741
634971,message #1228522,[Texo] Obtaining last version with Xcore support,Dominik Leszyk,index.php?t=usrinfo&id=84629&,84629
634974,message #1228525,Issue with minimized PartStacks as replacement for FastViews,techteam,index.php?t=usrinfo&id=82007&,82007
634975,message #1228526,[Edapt] Usage under Eclipse Kepler,Pascal Gula,index.php?t=usrinfo&id=182295&,182295
634980,message #1228531,How to test SWT-Messageboxes,Lars Friedland,index.php?t=usrinfo&id=185742&,185742
634983,message #1228534,Using Java mail API in RCP application,Rameshwar Nagpure,index.php?t=usrinfo&id=152779&,152779
634989,message #1228544,"Cannot find examples mentioned in 'Eclipse Modelling Project', is this project dead?",Frank Wilson,index.php?t=usrinfo&id=185744&,185744
634990,message #1228546,@XmlInverseReference generate wrong JSON for bidirectional relations,Clovis Wichoski,index.php?t=usrinfo&id=137924&,137924
634992,message #1228548,Disable Image Decorators,Victor Lopez,index.php?t=usrinfo&id=178094&,178094
635009,message #1228583,Displaying progress in Eclipse 4,Georg Fiechtner,index.php?t=usrinfo&id=181834&,181834
635020,message #1228599,JavaFX classes not resolved after product export,Sun Volland,index.php?t=usrinfo&id=95060&,95060
635034,message #1228621,Usage statistics,Kathlyn Heilman,index.php?t=usrinfo&id=183504&,183504
635039,message #1228630,Custom Task creation name,Cédric Casenove,index.php?t=usrinfo&id=184130&,184130
635050,message #1228645,DSL with mixed form/text sintax - selecting different start rules for EmbeddedEditor instances,Vlad Gheorghe,index.php?t=usrinfo&id=109106&,109106
635055,message #1228651,Debug problem,Naif Mokhayesh,index.php?t=usrinfo&id=128567&,128567
635074,message #1228675,Eclipse PDT (PHP Dev Tools) Code Assist,james deen,index.php?t=usrinfo&id=185767&,185767
635090,message #1228693,Population of emf model data values in content assist,Shubha Somayaji,index.php?t=usrinfo&id=185770&,185770
635091,message #1228694,Sapphire 0.8 is now Sapphire 8,Konstantin Komissarchik,index.php?t=usrinfo&id=17468&,17468
635100,message #1228705,copy plug-in from laptop to another laptop but is not working,aziz humam,index.php?t=usrinfo&id=142179&,142179
635107,message #1228713,required Birt runtime in web app,Haider Ali,index.php?t=usrinfo&id=185773&,185773
635123,message #1228732,Bay Area Software Engineers (BASE) Job Fair - January 30th,Daniel Parrillo,index.php?t=usrinfo&id=93714&,93714
635167,message #1228778,Getting elements from a XSD Complex Type - ATL,michel souza,index.php?t=usrinfo&id=184177&,184177
635188,message #1228799,contribute to context menu from E3 plugin in FXML view?,Jim Klo,index.php?t=usrinfo&id=152490&,152490
635192,message #1228803,Create RANK column based on Grand Total in Crosstab,Yuswardy NA,index.php?t=usrinfo&id=175790&,175790
635198,message #1228809,Xulrunner 25 with Eclipse,Shyamnath R,index.php?t=usrinfo&id=184358&,184358
635227,message #1228842,CDT not recognizing IN and OUT keywords,Priyadharshini Krushnan,index.php?t=usrinfo&id=185790&,185790
635233,message #1228849,Sort Crosstab with several criteria,Yuswardy NA,index.php?t=usrinfo&id=175790&,175790
635239,message #1228855,CDO as ECP Model Repository,Phil Wim,index.php?t=usrinfo&id=181375&,181375
635241,message #1228857,Issue with multiple grammars for same Ecore model,Nieves Salor,index.php?t=usrinfo&id=179804&,179804
635243,message #1228860,Headless build for Java-8 applications,Bernard Sarter,index.php?t=usrinfo&id=123174&,123174
635249,message #1228873,Mapping from DSL specific ecore to a model ecore,Mark Hoffmann,index.php?t=usrinfo&id=39508&,39508
635252,message #1228876,How to get the ShapeNodeEditPart linked to a model element?,Epi Liptik,index.php?t=usrinfo&id=183274&,183274
635267,message #1228901,"ERROR AUT could not be started, because no valid Java JRE was specified",Dirk Willert,index.php?t=usrinfo&id=185746&,185746
635271,message #1228907,test,Tong Tong,index.php?t=usrinfo&id=185805&,185805
635280,message #1228925,Using different view-sets (perspectives),Urs Beeli,index.php?t=usrinfo&id=155111&,155111
635288,message #1228938,ComboBoxCellEditor trims text when style is set to SWT.BORDER | SWT.READ_ONLY,Ana H,index.php?t=usrinfo&id=136796&,136796
635291,message #1228943,Issue starting Tomcat on Eclipse,Adriano Rossi,index.php?t=usrinfo&id=185809&,185809
635292,message #1228944,[Teneo] Delete Model and unset all CrossReferences,Jürgen Weinberger,index.php?t=usrinfo&id=149414&,149414
635293,message #1228945,[Teneo] Delete Model and unset all CrossReferences,Jürgen Weinberger,index.php?t=usrinfo&id=149414&,149414
635298,message #1228952,Adding a library to runtime project,Zach Johnson,index.php?t=usrinfo&id=177092&,177092
635301,message #1228956,Stuck on creating a representation,Wilhelm Pflüger,index.php?t=usrinfo&id=185810&,185810
635302,message #1228957,[solved] On demand triggering of validation,Lars Martin,index.php?t=usrinfo&id=53481&,53481
635315,message #1228978,Focus indicator on TabItem/TabFolder,John Gymer,index.php?t=usrinfo&id=158256&,158256
635319,message #1228984,Exception while opening a non existing resource or resource from a closed project,sajja Phani,index.php?t=usrinfo&id=122600&,122600
635323,message #1228990,Can't execute test on AUT launched from Eclipse,Elise Ruelle,index.php?t=usrinfo&id=169367&,169367
635324,message #1228991,How to debug Model Operations,Wilbert Alberts,index.php?t=usrinfo&id=86090&,86090
635329,message #1228997,Base64 encoded background image missing in PDF,Zeb Ford-Reitz,index.php?t=usrinfo&id=99102&,99102
635334,message #1229005,ComboBoxCellEditor trims text when style is set to SWT.BORDER | SWT.READ_ONLY,Ana H,index.php?t=usrinfo&id=136796&,136796
635338,message #1229013,3.0.1 to 3.6 migration issues,Jacob Hameiri,index.php?t=usrinfo&id=103454&,103454
635342,message #1229017,CDT not recognizing IN and OUT keywords,Priyadharshini Krushnan,index.php?t=usrinfo&id=185790&,185790
635343,message #1229018,add to the Code Assist for PHP Dev Tools?,james deen,index.php?t=usrinfo&id=185767&,185767
635347,message #1229022,Re: How eclipse realize it's dataflow related functions?,Ed Merks,index.php?t=usrinfo&id=2253&,2253
635351,message #1229031,"Eclipse IDE shows "">"" at every indentation.",Htwe Htwe kyaing,index.php?t=usrinfo&id=185816&,185816
635371,message #1229060,Par/plan Scoping issue,Franck Mising name,index.php?t=usrinfo&id=30015&,30015
635375,message #1229066,Type casting of query.evaluate() and ocl.evaluate(),Naif Mokhayesh,index.php?t=usrinfo&id=128567&,128567
635382,message #1229075,How To Contribute Wiki,Sebastien Arod,index.php?t=usrinfo&id=58126&,58126
635387,message #1229083,execute next test step within a test suite,Sascha Winkler,index.php?t=usrinfo&id=167201&,167201
635396,message #1229096,org.eclipse.bpmn2.modeler.examples.modelreader project,Betto McRose Gamarra,index.php?t=usrinfo&id=34027&,34027
635409,message #1229117,Xtext Parser - Enhance parsed model,Florian Pirchner,index.php?t=usrinfo&id=49090&,49090
635437,message #1229155,Ganymade+PHP,Domino Domino,index.php?t=usrinfo&id=185841&,185841
635440,message #1229158,JavaFX Context Menus broken in when using E3 FXViewPart,Jim Klo,index.php?t=usrinfo&id=152490&,152490
635449,message #1229172,Attributes in the default namespace?,nate roe,index.php?t=usrinfo&id=185842&,185842
635454,message #1229179,Approach for Attaching/Detaching Listeners,Andreas Weise,index.php?t=usrinfo&id=156388&,156388
635460,message #1229185,Why does Dynamic Web facet require JavaScript facet,Eric Rizzo,index.php?t=usrinfo&id=1148&,1148
635464,message #1229190,Re: CDT not recognizing IN and OUT keywords,Russell Bateman,index.php?t=usrinfo&id=52447&,52447
635465,message #1229191,Re: Eclipse IDE shows &quot;&gt;&quot; at every indentation.,Russell Bateman,index.php?t=usrinfo&id=52447&,52447
635478,message #1229206,Access FXML locate in another Package.,Ghislain Mustermann,index.php?t=usrinfo&id=168970&,168970
635497,message #1229229,Generating REQ_MOVE_CHILDREN request,Bartosz Popiela,index.php?t=usrinfo&id=137837&,137837
635499,message #1229231,using includes and excludes returns unexpected result using interactive Xtext OCL,Hamid Qartal,index.php?t=usrinfo&id=184475&,184475
635542,message #1229277,Eclipse mnemonics not working with SWT.MOZILLA,Priyanka Sajjan,index.php?t=usrinfo&id=185859&,185859
635549,message #1229285,Page is scrolled to the iframe with RAP application,Yury Mising name,index.php?t=usrinfo&id=76189&,76189
635560,message #1229297,Using HTML to run a java command within plugin,Dwight Naylor,index.php?t=usrinfo&id=146238&,146238
635576,message #1229315,create an new branch,Antje Janosch,index.php?t=usrinfo&id=185868&,185868
635585,message #1229328,Which Eclipse,Juha Aaltonen,index.php?t=usrinfo&id=185545&,185545
635596,message #1229346,function reference not found(CTRL+SHIFT+G),Reza Roboubi,index.php?t=usrinfo&id=185871&,185871
635598,message #1229348,[Data Binding] Bind list to one table column as aggregation value,kon f,index.php?t=usrinfo&id=139590&,139590
635600,message #1229350,missing chart,Colin Sutton,index.php?t=usrinfo&id=57001&,57001
635607,message #1229358,reducing cross reference to current DSL file,Uli Merkel,index.php?t=usrinfo&id=86406&,86406
635613,message #1229367,Kernel development configuration,Tryfon Farmakakis,index.php?t=usrinfo&id=181312&,181312
635624,message #1229387,Visibility of variabe,Wilbert Alberts,index.php?t=usrinfo&id=86090&,86090
635628,message #1229393,RAP Protocol question,Martin Tauber,index.php?t=usrinfo&id=35824&,35824
635629,message #1229394,Reference to current component in CQUERY,Thorsten Meinl,index.php?t=usrinfo&id=40392&,40392
635631,message #1229396,How to document inherit relation,Hoping White,index.php?t=usrinfo&id=58466&,58466
635635,message #1229400,[SOLVED] TableComboViewer Scrollbars?,Ludwig Moser,index.php?t=usrinfo&id=58484&,58484
635639,message #1229406,Warning 'The imported package is not on the classpath...' after update,Till F.,index.php?t=usrinfo&id=148910&,148910
635645,message #1229419,Customization of Tab with the active view name,Vincenzo Caselli,index.php?t=usrinfo&id=133893&,133893
635648,message #1229422,Help building SWT on Linux,Nicholas Rahn,index.php?t=usrinfo&id=49992&,49992
635654,message #1229430,Adding Windows static libraries (.lib) files to Eclipse CDT,Juan Fernandez,index.php?t=usrinfo&id=185885&,185885
635662,message #1229442,addHelperOperation/callOperation in pivot,Christian Saad,index.php?t=usrinfo&id=40912&,40912
635663,message #1229444,Dynamically enable Action,Andreas Weise,index.php?t=usrinfo&id=156388&,156388
635670,message #1229457,Linux testexec check selection always return true,Dirk Willert,index.php?t=usrinfo&id=185746&,185746
635680,message #1229477,Incorrect Set Value operation on collection?,Wilbert Alberts,index.php?t=usrinfo&id=86090&,86090
635683,message #1229480,Pure E4 plug-in for IDE?,Libor Jelinek,index.php?t=usrinfo&id=134976&,134976
635685,message #1229482,Enterprise issues with the Team Concept,Joel F,index.php?t=usrinfo&id=130875&,130875
635690,message #1229491,How to configure Inner Class as an Entity in Mapping File,Sendhil Kumar,index.php?t=usrinfo&id=185733&,185733
635692,message #1229495,[Acceleo 3.4.x] How to import template / modul?,Ralph Bergmann,index.php?t=usrinfo&id=25209&,25209
635696,message #1229500,Setter Methods not getting invoked with eclispe link,Sendhil Kumar,index.php?t=usrinfo&id=185733&,185733
635703,message #1229510,Logout / Terminate Session,Tiburon T,index.php?t=usrinfo&id=129014&,129014
635704,message #1229511,Can't Install PDT on kepler 20130919-0819,Justin Campo,index.php?t=usrinfo&id=185896&,185896
635712,message #1229524,Egit hangs clone from repository with ssh,Barry Adams,index.php?t=usrinfo&id=185897&,185897
635718,message #1229533,[CDO] open a client session when running a security manager,Laurent Le Moux,index.php?t=usrinfo&id=125293&,125293
635720,message #1229535,Fitting a dialog to the size of its content,Joseph Gagnon,index.php?t=usrinfo&id=172756&,172756
635730,message #1229550,BundleStatusException in Buckminster's CorePlugin,Eike Stepper,index.php?t=usrinfo&id=10003&,10003
635733,message #1229554,Quick explanation of the indexer?,Brian Mising name,index.php?t=usrinfo&id=85810&,85810
635734,message #1229555,[Deleted],Didier Garcin,index.php?t=usrinfo&id=168074&,168074
635761,message #1229599,Problem z przejściem z android 2.2 na 4.1,Pawel N,index.php?t=usrinfo&id=185910&,185910
635821,message #1229670,parse orm mapping in json format,jason zhang,index.php?t=usrinfo&id=45879&,45879
635855,message #1229708,Print Preview does not work in SWT OLE Excel,Vu Duy Gian,index.php?t=usrinfo&id=185921&,185921
635857,message #1229710,How do we make integer datatype behave like String data type in XML/XSD?,RIMD NA,index.php?t=usrinfo&id=185922&,185922
635880,message #1229733,Error while running c++ program in eclipse juno.,Mb ba,index.php?t=usrinfo&id=185869&,185869
635914,message #1229777,Captcha,fatih tabak,index.php?t=usrinfo&id=185934&,185934
635921,message #1229786,getResourceAsStream,Jayaprakash K,index.php?t=usrinfo&id=185935&,185935
635924,message #1229791,Different technical names for the same component,Elise Ruelle,index.php?t=usrinfo&id=169367&,169367
635939,message #1229814,CDO OCLQuery,Phil Wim,index.php?t=usrinfo&id=181375&,181375
635946,message #1229824,rowTemplate images don't change immediately,John Gymer,index.php?t=usrinfo&id=158256&,158256
635948,message #1229827,Gemini Naming and URL Context Factory,Sebastian Lorenz,index.php?t=usrinfo&id=99302&,99302
635950,message #1229830,Validate on saving files,Hans Martin,index.php?t=usrinfo&id=185944&,185944
635952,message #1229832,class cast exception in extending ReportEventAdapter,sudhansu bal,index.php?t=usrinfo&id=183811&,183811
635957,message #1229839,Dali and custom Hibernate NamingStrategy,Menno Jansz,index.php?t=usrinfo&id=185946&,185946
635961,message #1229843,Jubula ALM Mantis Exception by reporting results,Dirk Willert,index.php?t=usrinfo&id=185746&,185746
635971,message #1229859,Folder src/main/resources (Maven) in Package Explorer,Hilderich Schwedhelm,index.php?t=usrinfo&id=185950&,185950
635978,message #1229867,Column and Row Index Issue,Arul prakash,index.php?t=usrinfo&id=185400&,185400
635983,message #1229872,Is it possible use JScrollPane or JEditorPane in Scout?,marco giudici,index.php?t=usrinfo&id=164639&,164639
635985,message #1229874,Label with hyperlink,Claudio Carvalho,index.php?t=usrinfo&id=185954&,185954
635987,message #1229876,[Edapt] DiagnosticException on an example migration,Pascal Gula,index.php?t=usrinfo&id=182295&,182295
635994,message #1229884,Confirmation of download location for 4.3.1 source bundle (for osgi birt version),Anthony Farrell,index.php?t=usrinfo&id=183890&,183890
